well_id,well_enc,twt,rhob,vp,vs,formation,seis_near,seis_mid,seis_far,bg_vel
well_21,2,2913.5,2.5449497180000002,3315.624543,1650.0298300000002,4,-5270.672362784906,-3090.843104755731,4048.6246711888516,3300.067319173116
well_21,2,2914.0,2.537765846,3224.719442,1637.948375,4,-5490.217268764633,-3308.1302637661856,4009.358196852827,3300.4981028489924
well_21,2,2914.5,2.5444286469999997,3291.4283140000002,1650.0298300000002,4,-5637.897125523783,-3496.6016708117254,3967.496715976606,3300.9353780470233
well_21,2,2915.0,2.5463469340000002,3352.165644,1657.297415,4,-5710.416589889577,-3654.686887095215,3920.034813743261,3301.3786240422983
well_21,2,2915.5,2.547656565,3269.671765,1649.1232109999999,4,-5704.480318689241,-3780.815473819519,3863.967075335868,3301.827320109905
well_21,2,2916.0,2.5444286469999997,3291.488737,1656.572762,4,-5616.79296875,-3873.4169921875005,3796.2880859375005,3302.2809455249344
well_21,2,2916.5,2.54395161,3296.315551,1650.522172,4,-5447.8394518475125,-3931.1633343895887,3714.767820994572,3302.7389795624727
well_21,2,2917.0,2.542917744,3229.304377,1633.9154369999999,4,-5213.225699551163,-3953.695716566478,3620.277817006865,3303.2009014976106
well_21,2,2917.5,2.53424923,3193.179862,1637.767437,4,-4932.337898378777,-3940.897685846431,3514.4650007374976,3303.6661906054355
well_21,2,2918.0,2.534122331,3248.799903,1646.944102,4,-4624.562234848173,-3892.652789357706,3398.976298949592,3304.1343261610373
well_21,2,2918.5,2.545048585,3445.480083,1700.194285,4,-4309.2848954771725,-3808.844574228565,3275.458638406269,3304.6047874395053
well_21,2,2919.0,2.546908344,3295.456654,1657.453264,4,-4005.8920667835964,-3689.356587587268,3145.5589458706486,3305.077053715927
well_21,2,2919.5,2.540756601,3246.498781,1665.367245,4,-3733.7699352852655,-3534.0723765620764,3010.924148105852,3305.5506042653906
well_21,2,2920.0,2.549752798,3301.725113,1709.455246,4,-3512.3046875,-3342.87548828125,2873.201171875,3306.024918362987
well_21,2,2920.5,2.549417704,3334.04476,1713.437616,4,-3354.319302985609,-3116.0082518250065,2733.9166147931182,3306.4995922302155
well_21,2,2921.0,2.54227441,3259.347052,1693.5901850000002,4,-3246.3839334598465,-2855.1481240813914,2594.115757882851,3306.974689874225
well_21,2,2921.5,2.550931068,3387.829597,1729.0638559999998,4,-3168.505523680454,-2562.331343890406,2454.723553018751,3307.4503922485746
well_21,2,2922.0,2.55091493,3442.8764659999997,1750.3424120000002,4,-3100.691018405174,-2239.5941500920526,2316.6649520753667,3307.926880306824
well_21,2,2922.5,2.5505289859999998,3304.456261,1709.2725070000001,4,-3022.9473623917465,-1888.9727815263336,2180.864906927249,3308.4043350025327
well_21,2,2923.0,2.548019165,3174.0929929999998,1656.8711050000002,4,-2915.281500397914,-1512.5034770332504,2048.2483694489483,3308.882937289262
well_21,2,2923.5,2.541811596,3210.132716,1665.12751,4,-2757.7003771814184,-1112.2224754528052,1919.7402915150155,3309.36286812057
well_21,2,2924.0,2.544863535,3200.223702,1660.743379,4,-2530.2109375,-690.166015625,1796.2656250000002,3309.8443084500177
well_21,2,2924.5,2.5515907909999997,3276.395261,1702.18852,4,-2215.015076780122,-248.24720174452835,1678.6054956813455,3310.327439231163
well_21,2,2925.0,2.550542611,3360.581197,1718.8780199999999,4,-1803.0944931231231,212.11340057514892,1566.965724948059,3310.812441417569
well_21,2,2925.5,2.558372388,3295.574236,1713.25422,4,-1287.6258352990653,689.6183603658797,1461.4083080920414,3311.2994959627927
well_21,2,2926.0,2.5539868169999997,3323.045678,1713.55965,4,-661.785752078008,1182.9702466595113,1361.995240405193,3311.788783820395
well_21,2,2926.5,2.548692168,3266.290602,1701.204451,4,81.24910776998752,1690.8716284878915,1268.7885171794146,3312.2804859439357
well_21,2,2927.0,2.552962907,3300.380886,1718.653227,4,948.3020954748608,2212.0250748828685,1181.850133706606,3312.774783286975
well_21,2,2927.5,2.552614944,3297.231964,1713.606014,4,1946.1965622665518,2745.1331548762887,1101.242085278668,3313.271856803071
well_21,2,2928.0,2.555839967,3286.722111,1710.0210350000002,4,3081.755859375,3288.8984375,1027.0263671875,3313.771887445785
well_21,2,2928.5,2.5560910740000002,3309.7775850000003,1708.3622260000002,4,4354.703191801651,3841.8897332492265,958.7586677250326,3314.2750561686776
well_21,2,2929.0,2.551585565,3268.9599129999997,1689.3603079999998,4,5736.361179633978,4402.14081847269,893.969447183313,3314.781543925306
well_21,2,2929.5,2.55369827,3304.599565,1695.1530010000001,4,7190.952296730962,4967.5517109824905,829.6828588544179,3315.291531669232
well_21,2,2930.0,2.552187389,3454.477011,1736.578413,4,8682.69901695158,5536.022428590727,762.9230560304243,3315.8052003540147
well_21,2,2930.5,2.554974106,3269.619154,1699.037593,4,10175.823814154815,6105.452989109497,690.7141920034089,3316.3227200797733
well_21,2,2931.0,2.5513706430000003,3261.65596,1687.6486,4,11634.549162199643,6673.7434103508995,610.0804200654484,3316.844217532859
well_21,2,2931.5,2.55380057,3246.993334,1681.775114,4,13023.097534945045,7238.793710127035,518.0458935086199,3317.3698085461842
well_21,2,2932.0,2.557098242,3282.488829,1693.6204870000001,4,14305.691406250002,7798.50390625,411.6347656250001,3317.8996089526563
well_21,2,2932.5,2.555442422,3281.842056,1686.583523,4,15450.568661654817,8349.28619584113,288.5378233782413,3318.433734585189
well_21,2,2933.0,2.557109916,3357.6936450000003,1700.562378,4,16442.0288334251,8881.6014932587,149.11238841829868,3318.972301276694
well_21,2,2933.5,2.557335979,3364.687836,1714.611518,4,17268.386865507786,9384.422892170223,-5.617583933297038,3319.5154248600793
well_21,2,2934.0,2.55851203,3340.094968,1711.5978510000002,4,17917.957701849813,9846.72348624321,-174.62813835501532,3320.0632211682573
well_21,2,2934.5,2.5591626880000002,3439.1239189999997,1732.976268,4,18379.056286398114,10257.476369145166,-356.8953195253255,3320.6158060341377
well_21,2,2935.0,2.556671475,3354.4750710000003,1705.0506440000001,4,18639.997563099623,10605.65463454361,-551.3951721226967,3321.173295290633
well_21,2,2935.5,2.559306604,3410.818546,1725.4917289999999,4,18689.096475901275,10880.231376106052,-757.1037408255984,3321.735804770653
well_21,2,2936.0,2.55833495,3499.7055649999998,1772.1749530000002,4,18514.66796875,11070.179687500002,-972.9970703125,3322.303450307109
well_21,2,2936.5,2.551407268,3491.287424,1756.823968,4,18110.314619159657,11165.376620013452,-1197.2065863753267,3322.8763477329103
well_21,2,2937.0,2.548669464,3200.146424,1658.399866,4,17490.78953891172,11159.315055416337,-1424.4852392598282,3323.4546128809698
well_21,2,2937.5,2.559447602,3366.6910009999997,1709.709275,4,16676.133473354592,11046.39183309907,-1648.7413603252091,3324.0383615841965
well_21,2,2938.0,2.559271383,3381.132737,1720.7279350000001,4,15686.387167836669,10821.003792452068,-1863.8832809306757,3324.627709675502
well_21,2,2938.5,2.553583493,3189.911571,1652.5798630000002,4,14541.591367706353,10477.547772865744,-2063.819332435433,3325.222772987798
well_21,2,2939.0,2.5600887759999997,3282.817614,1685.13651,4,13261.786818312037,10010.420613730517,-2242.4578461986857,3325.8236673539936
well_21,2,2939.5,2.563298541,3253.797454,1666.4140109999998,4,11867.01426500212,9414.019154436795,-2393.7071535796395,3326.4305086070012
well_21,2,2940.0,2.565652514,3299.705611,1673.5840699999999,4,10377.314453125002,8682.740234375002,-2511.4755859375005,3327.04341257973
well_21,2,2940.5,2.563360624,3314.914174,1674.7061429999999,4,8812.498079907258,7814.986357765957,-2590.079538942608,3327.6624899129265
well_21,2,2941.0,2.561989412,3269.531474,1682.552642,4,7191.455650088192,6825.182688152132,-2625.467665509846,3328.28783047867
well_21,2,2941.5,2.556583764,3237.711943,1665.229483,4,5532.8476202852835,5731.760053906403,-2613.9966828652314,3328.9195189568745
well_21,2,2942.0,2.564413575,3349.5096829999998,1696.180143,4,3855.334447116017,4553.149283401653,-2552.0233082347827,3329.5576400274545
well_21,2,2942.5,2.554833855,3462.883593,1730.295383,4,2177.5765871978747,3307.781205010758,-2435.9042588445172,3330.202278370326
well_21,2,2943.0,2.5558190659999998,3506.9131420000003,1760.7409890000001,4,518.2344971483353,2014.0866471065983,-2261.996251920453,3330.853518665401
well_21,2,2943.5,2.555730839,3589.798717,1776.384343,4,-1104.0313664151167,690.4964380620522,-2026.6560046886084,3331.511445592594
well_21,2,2944.0,2.555342029,3520.4334700000004,1769.554894,4,-2670.560546875,-644.55859375,-1726.2402343750005,3332.1761438318217
well_21,2,2944.5,2.558500233,3445.604719,1741.101151,4,-4162.945400855331,-1972.0327825836214,-1359.0280723378844,3332.8476980629953
well_21,2,2945.0,2.561668659,3687.791434,1915.386357,4,-5563.78953794612,-3270.421113200637,-930.9883064644612,3333.526192966031
well_21,2,2945.5,2.565127392,3400.498761,1755.458176,4,-6855.949380978876,-4517.603732989816,-450.0121387741691,3334.2117132208423
well_21,2,2946.0,2.557416037,3525.0993320000002,1779.721098,4,-8022.281352785111,-5691.460789339924,76.00922871355425,3334.9043435073445
well_21,2,2946.5,2.578122467,3273.457143,1732.1198239999999,4,-9045.64187619633,-6769.8724296397295,639.1845939792709,3335.604168505451
well_21,2,2947.0,2.5700465269999997,3355.7713659999995,1715.597063,4,-9908.887374044047,-7730.718801278,1231.6227550035428,3336.3112728950764
well_21,2,2947.5,2.564143536,3344.371818,1699.2124350000001,4,-10594.874269159765,-8551.8800516435,1845.4325097669316,3337.025741356134
well_21,2,2948.0,2.563371317,3431.2956289999997,1723.1432949999999,4,-11086.458984375,-9211.236328125002,2472.72265625,3337.74765856854
well_21,2,2948.5,2.5559105,3439.4266159999997,1717.6593420000002,4,-11370.181819961275,-9691.687197646317,3104.9033418134313,3338.4771092122082
well_21,2,2949.0,2.557527925,3501.438311,1760.7409890000001,4,-11447.318585950194,-9996.20990527146,3730.5901113383925,3339.214177967052
well_21,2,2949.5,2.560208905,3573.251425,1777.4418719999999,4,-11322.828969813378,-10132.801115599486,4337.699859086174,3339.958949512985
well_21,2,2950.0,2.561260183,3443.8064659999995,1741.3182559999998,4,-11001.672659022446,-10109.45749322946,4914.149479318065,3340.711508529924
well_21,2,2950.5,2.569234351,3422.68685,1734.780227,4,-10488.809341049022,-9934.175702760438,5447.855866295353,3341.471910572794
well_21,2,2951.0,2.5673638480000003,3470.9298369999997,1797.5311600000002,4,-9789.198703364726,-9614.952408791482,5926.735914279328,3342.240094696575
well_21,2,2951.5,2.566178948,3502.0418590000004,1859.316365,4,-8907.800433441178,-9159.784275921647,6338.706517531281,3343.015970831256
well_21,2,2952.0,2.5654763640000002,3503.013743,1859.316365,4,-7849.57421875,-8576.667968750002,6671.6845703125,3343.799448906826
well_21,2,2952.5,2.5654763640000002,3503.013743,1859.316365,4,-6624.525981103769,-7875.993603833068,6915.540162847832,3344.590438853279
well_21,2,2953.0,2.5654763640000002,3503.013743,1859.316365,4,-5262.846579678886,-7077.725105557282,7067.95616921636,3345.3888506006047
well_21,2,2953.5,2.56772817,3503.013743,1859.316365,4,-3799.7731079927125,-6204.21985026654,7128.568659460724,3346.1945940787923
well_21,2,2954.0,2.56772817,3502.7078079999997,1859.316365,4,-2270.5426595626036,-5277.835214304742,7097.013703623565,3347.0075792178336
well_21,2,2954.5,2.56772817,3502.7078079999997,1859.316365,4,-710.392327905919,-4320.928574015788,6972.927371747522,3347.827715947719
well_21,2,2955.0,2.56772817,3502.7078079999997,1859.316365,4,845.440793459982,-3355.8573057435797,6755.945733875236,3348.6549141984387
well_21,2,2955.5,2.56772817,3502.7078079999997,1859.316365,4,2361.719611017741,-2404.978785832017,6445.704860049348,3349.489083899984
well_21,2,2956.0,2.5692025590000003,3501.1806,1859.932486,4,3803.2070312500005,-1490.6503906250002,6041.8408203125,3350.3301349823464
well_21,2,2956.5,2.5692025590000003,3501.1806,1859.932486,4,5136.091549582649,-633.4433236211399,5545.691723119095,3351.1779773755143
well_21,2,2957.0,2.569662887,3501.1806,1859.932486,4,6332.2640172145675,153.2159030621095,4965.4038305705835,3352.03252100948
well_21,2,2957.5,2.569662887,3501.1806,1859.932486,4,7365.040874287887,857.6869501525816,4310.825443180186,3352.893675814233
well_21,2,2958.0,2.569662887,3501.1806,1859.932486,4,8207.738560944736,1468.329478378112,3591.8048614611193,3353.761351719765
well_21,2,2958.5,2.569662887,3501.1806,1859.932486,4,8833.673517327241,1973.5031484665344,2818.1903859266,3354.635458656067
well_21,2,2959.0,2.569662887,3501.1806,1859.932486,4,9216.162183577533,2361.5676211456835,1999.830317089845,3355.515906553128
well_21,2,2959.5,2.569662887,3501.1806,1859.932486,4,9328.520999837745,2620.882557143394,1146.5729554640734,3356.4026053409398
well_21,2,2960.0,2.570225766,3501.1806,1859.932486,4,9144.06640625,2739.8076171875,268.2666015625002,3357.2954649494923
well_21,2,2960.5,2.570225766,3503.317908,1859.932486,4,8644.625664120831,2710.4204036429446,-624.9805763660747,3358.194570154599
well_21,2,2961.0,2.570225766,3503.317908,1859.932486,4,7846.069319414366,2539.6702854231016,-1522.0209391305257,3359.100705115358
well_21,2,2961.5,2.570225766,3503.317908,1859.932486,4,6772.778739259134,2238.2245730784534,-2411.446979804145,3360.0148288366904
well_21,2,2962.0,2.570225766,3503.317908,1859.932486,4,5449.135290783664,1816.7505771594813,-3281.851191460225,3360.9379003235154
well_21,2,2962.5,2.570225766,3503.317908,1859.932486,4,3899.5203411164885,1285.9156082166674,-4121.826067172058,3361.8708785807557
well_21,2,2963.0,2.570225766,3503.317908,1859.932486,4,2148.3152573861316,656.3869768004951,-4919.964100012938,3362.8147226133315
well_21,2,2963.5,2.570225766,3503.317908,1859.932486,4,219.90140672112648,-61.168006538555005,-5664.857783056154,3363.7703914261615
well_21,2,2964.0,2.570225766,3503.317908,1859.932486,4,-1861.33984375,-856.0820312499998,-6345.099609375001,3364.738844024169
well_21,2,2964.5,2.570225766,3503.317908,1859.932486,4,-4066.351042003472,-1716.3745414465488,-6951.203474890512,3365.7210394122717
well_21,2,2965.0,2.570225766,3503.317908,1859.932486,4,-6347.3703964345295,-2624.811999893675,-7481.368886914689,3366.717936595393
well_21,2,2965.5,2.570225766,3503.317908,1859.932486,4,-8651.960030543172,-3562.847624020043,-7935.716755607281,3367.730494578453
well_21,2,2966.0,2.570225766,3505.604104,1859.932486,4,-10927.682067829393,-4511.934631254317,-8314.367991128029,3368.759672366372
well_21,2,2966.5,2.570225766,3505.604104,1859.932486,4,-13122.098631793191,-5453.526239025159,-8617.44350363668,3369.8064289640697
well_21,2,2967.0,2.570225766,3505.604104,1859.932486,4,-15182.771845934561,-6369.075664761236,-8845.064203292979,3370.8717233764683
well_21,2,2967.5,2.570225766,3505.604104,1859.932486,4,-17057.2638337535,-7240.036125891212,-8997.35100025667,3371.956514608486
well_21,2,2968.0,2.570225766,3505.604104,1859.932486,4,-18693.13671875,-8047.86083984375,-9074.4248046875,3373.0617616650466
well_21,2,2968.5,2.570225766,3505.604104,1859.932486,4,-20045.569465162123,-8775.537597163086,-9078.00199471397,3374.1884235510697
well_21,2,2969.0,2.570225766,3505.604104,1859.932486,4,-21100.208400180156,-9412.192480855723,-9016.180820339621,3375.337459271474
well_21,2,2969.5,2.570130599,3505.604104,1859.932486,4,-21850.31669173244,-9948.48614704375,-8898.65499953675,3376.509827831182
well_21,2,2970.0,2.570130599,3505.604104,1859.932486,4,-22289.157507747343,-10375.079251849245,-8735.118250277656,3377.7064882351146
well_21,2,2970.5,2.570130599,3506.4237450000005,1862.869747,4,-22409.9940161532,-10682.63245139429,-8535.264290534637,3378.92811649261
well_21,2,2971.0,2.570130599,3506.4237450000005,1862.869747,4,-22206.08938487836,-10861.806401800957,-8308.786838279988,3380.1742566306875
well_21,2,2971.5,2.570863933,3506.4237450000005,1862.869747,4,-21670.70678185118,-10903.261759191335,-8065.37961148601,3381.4441696807808
well_21,2,2972.0,2.570863933,3506.4237450000005,1862.869747,4,-20797.109375,-10797.659179687502,-7814.736328125001,3382.7371166743246
well_21,2,2972.5,2.570863933,3506.4237450000005,1862.869747,4,-19587.856384060688,-10539.303445717464,-7565.628414799141,3384.052358642758
well_21,2,2973.0,2.570863933,3506.4237450000005,1862.869747,4,-18082.69123599916,-10137.075844932942,-7323.138132630148,3385.389156617516
well_21,2,2973.5,2.570863933,3506.4237450000005,1862.869747,4,-16330.653409588824,-9603.501791291586,-7091.42545136962,3386.7467716300316
well_21,2,2974.0,2.570863933,3506.4237450000005,1862.869747,4,-14380.782383603115,-8951.106698751046,-6874.65034076916,3388.1244647117437
well_21,2,2974.5,2.570863933,3506.4237450000005,1862.869747,4,-12282.117636815456,-8192.415981268969,-6676.972770580369,3389.521496894087
well_21,2,2975.0,2.570863933,3506.4237450000005,1862.869747,4,-10083.698647999267,-7339.955052803002,-6502.552710554844,3390.9371292084975
well_21,2,2975.5,2.570863933,3506.4237450000005,1862.869747,4,-7834.564895927975,-6406.2493273107975,-6355.550130444187,3392.3706226864106
well_21,2,2976.0,2.570863933,3496.1145070000002,1853.286561,4,-5583.755859375,-5403.824218750001,-6240.125000000001,3393.8212383592636
well_21,2,2976.5,2.570863933,3496.1145070000002,1853.286561,4,-3378.1837133473186,-4346.652124338712,-6158.020387349235,3395.288237258491
well_21,2,2977.0,2.570300183,3496.1145070000002,1853.286561,4,-1256.2514177861146,-3254.4933743368288,-6101.311754120263,3396.7708804155286
well_21,2,2977.5,2.570300183,3496.1145070000002,1853.286561,4,745.765371133879,-2148.5552822646982,-6059.657660316803,3398.2684288618116
well_21,2,2978.0,2.570045599,3496.1145070000002,1853.286561,4,2591.590997237929,-1050.0451616426676,-6022.71666594258,3399.780143628778
well_21,2,2978.5,2.570045599,3495.3949909999997,1863.462123,4,4244.9498043513,19.829674008914594,-5980.147331001316,3401.305285747863
well_21,2,2979.0,2.570045599,3495.3949909999997,1863.462123,4,5669.56613629926,1039.861911169702,-5921.6082154967335,3402.8431162505003
well_21,2,2979.5,2.570045599,3495.3949909999997,1863.462123,4,6829.164336907071,1988.8442363193458,-5836.757879432555,3404.3928961681286
well_21,2,2980.0,2.570045599,3495.3949909999997,1863.462123,4,7687.46875,2845.5693359375,-5715.254882812501,3405.953886532182
well_21,2,2980.5,2.570045599,3495.3949909999997,1863.462123,4,8220.370210075698,3592.684697741497,-5547.506360610133,3407.5254094909756
well_21,2,2981.0,2.571628141,3489.918642,1867.747787,4,8452.425514321349,4228.2570143993935,-5326.913747678357,3409.107031660335
well_21,2,2981.5,2.571628141,3489.918642,1867.747787,4,8420.357950596517,4754.207779816929,-5047.627053839916,3410.6983807729653
well_21,2,2982.0,2.571922196,3481.911725,1867.747787,4,8160.890806760773,5172.458487899839,-4703.796288917553,3412.2990845615695
well_21,2,2982.5,2.571922196,3481.911725,1867.747787,4,7710.747370673682,5484.9306325538655,-4289.571462734011,3413.908770758855
well_21,2,2983.0,2.5729191609999997,3481.911725,1867.747787,4,7106.650930194811,5693.5457076847415,-3799.1025851120353,3415.5270670975256
well_21,2,2983.5,2.5729191609999997,3481.911725,1867.747787,4,6385.324773183729,5800.2252071982075,-3226.5396658743675,3417.1536013102846
well_21,2,2984.0,2.5729191609999997,3481.911725,1867.747787,4,5583.4921875,5806.890625000001,-2566.032714843751,3418.7880011298375
well_21,2,2984.5,2.5729191609999997,3481.911725,1867.747787,4,4737.6595228248,5718.429585890424,-1814.4347867797555,3420.429894288888
well_21,2,2985.0,2.573396198,3480.3469549999995,1867.747787,4,3883.46537612572,5551.594238248042,-979.4111161892627,3422.0789085201427
well_21,2,2985.5,2.573396198,3480.3469549999995,1867.747787,4,3056.331406191964,5326.102861345981,-71.32998251598046,3423.7346715563044
well_21,2,2986.0,2.573396198,3480.3469549999995,1867.747787,4,2291.6792718127285,5061.673734457371,899.4403347963841,3425.3968111300796
well_21,2,2986.5,2.573692309,3480.3469549999995,1867.747787,4,1624.930631777214,4778.025136855339,1922.5315563041222,3427.06495497417
well_21,2,2987.0,2.573692309,3480.3469549999995,1867.747787,4,1091.5071448746216,4494.875347813014,2987.575402563526,3428.7387308212833
well_21,2,2987.5,2.573692309,3480.3469549999995,1867.747787,4,726.8304698941502,4231.942646603526,4084.2035941308877,3430.4177664041217
well_21,2,2988.0,2.573692309,3480.3469549999995,1867.747787,4,566.322265625,4008.9453125000005,5202.0478515625,3432.101689455392
well_21,2,2988.5,2.573692309,3480.3469549999995,1867.747787,4,635.3698495650457,3842.689356386628,6330.409061920742,3433.790127707797
well_21,2,2989.0,2.573692309,3480.3469549999995,1867.747787,4,919.2231740468629,3738.33171559184,7457.2647782923395,3435.482708894042
well_21,2,2989.5,2.573692309,3480.3469549999995,1867.747787,4,1393.0978501117022,3698.117059055131,8570.261720270108,3437.1790607468324
well_21,2,2990.0,2.573692309,3475.367803,1855.0800100000001,4,2032.2094888008146,3724.290055715992,9657.046607446862,3438.878810998872
well_21,2,2990.5,2.573692309,3475.367803,1855.0800100000001,4,2811.7737011554495,3819.0953745139163,10705.266159415414,3440.5817474051196
well_21,2,2991.0,2.573692309,3475.367803,1855.0800100000001,4,3707.006098216859,3984.7776843883976,11702.567095768576,3442.2882978095527
well_21,2,2991.5,2.573692309,3475.367803,1855.0800100000001,4,4693.122291026292,4223.581654278928,12636.596136099168,3443.9990500784043
well_21,2,2992.0,2.573692309,3475.367803,1855.0800100000001,4,5745.337890625001,4537.751953125,13495.0,3445.714592077903
well_21,2,2992.5,2.573692309,3467.1047280000003,1851.1151719999998,4,6838.445658382792,4926.441971107011,14266.376363689382,3447.435511674283
well_21,2,2993.0,2.574612614,3467.1047280000003,1851.1151719999998,4,7945.546956983704,5376.439983368972,14943.126729887581,3449.1623967337764
well_21,2,2993.5,2.574612614,3467.1047280000003,1851.1151719999998,4,9039.320299440333,5871.4429862958,15518.60355794037,3450.895835122611
well_21,2,2994.0,2.574612614,3467.1047280000003,1857.588558,4,10092.444198765266,6395.147976272412,15986.159307193517,3452.636414707023
well_21,2,2994.5,2.574612614,3467.1047280000003,1857.588558,4,11077.597167971107,6931.251949683722,16339.146436992785,3454.3847233532406
well_21,2,2995.0,2.574612614,3467.1047280000003,1857.588558,4,11967.457720070444,7463.451902914645,16570.917406683948,3456.1413489274973
well_21,2,2995.5,2.574612614,3467.1047280000003,1857.588558,4,12734.70436807588,7975.4448323501,16674.824675612763,3457.9068792960247
well_21,2,2996.0,2.574612614,3467.1047280000003,1857.588558,4,13352.015625,8450.927734375,16644.220703125004,3459.6819023250546
well_21,2,2996.5,2.574612614,3467.1047280000003,1857.588558,4,13798.105909237773,8875.241661315456,16474.52071166952,3461.467005880816
well_21,2,2997.0,2.574612614,3467.1047280000003,1857.588558,4,14075.833260713634,9240.303889262344,16169.39097610754,3463.262777829545
well_21,2,2997.5,2.574612614,3467.1047280000003,1857.588558,4,14194.091624734398,9539.675750247749,15734.560534403352,3465.0698060374684
well_21,2,2998.0,2.574612614,3467.1047280000003,1857.588558,4,14161.774946606869,9766.918576303733,15175.758424521266,3466.8886783708217
well_21,2,2998.5,2.574612614,3462.363693,1849.493666,4,13987.777171637857,9915.593699462377,14498.713684425586,3468.7199826958354
well_21,2,2999.0,2.574612614,3454.006433,1852.3803269999999,4,13680.99224513417,9979.262451755752,13709.15535208061,3470.56430687874
well_21,2,2999.5,2.5745702930000003,3450.130696,1852.3803269999999,4,13250.314112402613,9951.486165215936,12812.812465450646,3472.4222387857685
well_21,2,3000.0,2.5745702930000003,3450.130696,1852.3803269999999,4,12704.63671875,9825.826171875002,11815.414062500002,3474.2943662831512
well_21,2,3000.5,2.5745702930000003,3450.130696,1852.3803269999999,4,12054.105306411726,9597.729571039616,10724.148589162565,3476.18113034845
well_21,2,3001.0,2.5745702930000003,3450.130696,1849.7495390000001,4,11313.870305337538,9270.186531114849,9552.042123250634,3478.082384404537
well_21,2,3001.5,2.5745702930000003,3448.22178,1849.7495390000001,4,10500.33344240577,8848.072987780351,8313.580150546086,3479.997834985618
well_21,2,3002.0,2.5745702930000003,3448.22178,1849.7495390000001,4,9629.89644449476,8336.264876715784,7023.248156830802,3481.9271886258916
well_21,2,3002.5,2.574612614,3457.511521,1849.7495390000001,4,8718.961038482843,7739.638133600808,5695.53162788667,3483.870151859563
well_21,2,3003.0,2.574612614,3457.511521,1849.7495390000001,4,7783.928951248352,7063.068694115078,4344.9160494955695,3485.826431220836
well_21,2,3003.5,2.574612614,3457.511521,1849.7495390000001,4,6841.201909669627,6311.432493938258,2985.8869074393856,3487.7957332439105
well_21,2,3004.0,2.5745298869999997,3457.511521,1849.7495390000001,4,5907.181640625001,5489.605468750001,1632.9296875,3489.777764462991
well_21,2,3004.5,2.5745298869999997,3457.511521,1848.083307,4,4995.939707766695,4602.822052969683,299.73243438864847,3491.772231412279
well_21,2,3005.0,2.5750429059999997,3455.4964729999997,1873.0742530000002,4,4112.227021842471,3657.7506759755333,-1003.2065714660273,3493.7788406259783
well_21,2,3005.5,2.5750429059999997,3455.4964729999997,1847.5035679999999,4,3258.4643303739745,2661.418265885495,-2266.186490706034,3495.7972986382915
well_21,2,3006.0,2.5750429059999997,3455.4964729999997,1847.5035679999999,4,2437.0723808828493,1620.8517508175114,-3479.506483973378,3497.8273119834207
well_21,2,3006.5,2.5750429059999997,3457.686761,1847.5035679999999,4,1650.4719208907443,543.0780588895263,-4633.465711910065,3499.868587195569
well_21,2,3007.0,2.5750429059999997,3457.686761,1847.5035679999999,4,901.0836979193034,-564.8758817805158,-5718.363335158102,3501.920830808939
well_21,2,3007.5,2.5750429059999997,3457.686761,1847.5035679999999,4,191.3284594901736,-1695.9831430746722,-6724.498514359494,3503.983749357733
well_21,2,3008.0,2.5750429059999997,3457.686761,1847.5035679999999,4,-476.373046875,-2843.216796875,-7642.17041015625,3506.0570493761543
well_21,2,3008.5,2.5750429059999997,3457.686761,1847.5035679999999,4,-1102.5657766539189,-3998.506964436901,-8463.503561511776,3508.140437398406
well_21,2,3009.0,2.5750429059999997,3457.686761,1847.5035679999999,4,-1699.6574973216761,-5149.611964509164,-9187.924020675096,3510.233619958689
well_21,2,3009.5,2.5750429059999997,3457.686761,1847.5035679999999,4,-2283.0216793527125,-6283.247165213928,-9816.683218216634,3512.3363035912084
well_21,2,3010.0,2.5750429059999997,3457.686761,1847.5035679999999,4,-2868.0317932214684,-7386.127934673327,-10351.03258470682,3514.4481948301645
well_21,2,3010.5,2.5750429059999997,3457.686761,1847.5035679999999,4,-3470.061309402384,-8444.969641009498,-10792.223550716071,3516.569025292702
well_21,2,3011.0,2.5750429059999997,3457.686761,1847.5035679999999,4,-4104.4836983699015,-9446.487652344576,-11141.50754681482,3518.698626927719
well_21,2,3011.5,2.5750429059999997,3457.686761,1847.5035679999999,4,-4786.67243059846,-10377.397336800697,-11400.136003573489,3520.8368567670586
well_21,2,3012.0,2.5750429059999997,3457.686761,1847.5035679999999,4,-5532.0009765625,-11224.414062500002,-11569.360351562502,3522.9835718425584
well_21,2,3012.5,2.5750429059999997,3457.686761,1847.5035679999999,4,-6350.495580414326,-11975.650259064854,-11650.991615351126,3525.1386291860595
well_21,2,3013.0,2.5750429059999997,3457.686761,1847.5035679999999,4,-7230.79358101768,-12624.806602118562,-11649.079195503997,3527.3018858294035
well_21,2,3013.5,2.577502258,3457.686761,1847.5035679999999,4,-8156.185090914175,-13166.980828784664,-11568.232086584589,3529.473198804428
well_21,2,3014.0,2.577584985,3457.686761,1847.5035679999999,4,-9109.960222645417,-13597.270676186703,-11413.059283156377,3531.652425142976
well_21,2,3014.5,2.577584985,3457.686761,1847.5035679999999,4,-10075.409088753011,-13910.773881448218,-11188.169779782836,3533.8394218768854
well_21,2,3015.0,2.577584985,3457.686761,1847.5035679999999,4,-11035.82180177857,-14102.588181692745,-10898.172571027444,3536.034046037998
